ID,Age,Experience,ZIP Code,Family,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
3441,26,1,95133,4,2,0,0,0,0,1,0
1993,52,28,94302,2,1,0,0,0,0,1,0
291,51,25,92373,1,1,0,0,0,0,0,0
3561,31,5,94591,4,2,126,0,0,1,0,0
246,35,11,92614,2,2,0,0,0,0,0,0
3506,64,39,90304,1,3,0,0,0,1,1,0
270,43,13,95039,1,3,0,0,0,0,0,0
205,56,31,96150,2,2,105,0,0,0,0,0
703,35,9,92709,3,1,0,0,0,0,0,1
4659,36,11,95929,4,3,0,0,0,1,1,0
3096,49,25,94109,1,2,0,0,0,1,1,0
4528,41,16,90024,1,3,0,0,0,0,1,0
3201,48,23,92122,1,2,0,0,0,0,0,0
2343,62,37,94608,3,1,310,0,0,1,0,0
4402,60,35,91902,3,1,0,0,0,0,1,0
4403,55,25,90095,1,3,207,1,0,0,0,0
3617,41,15,92507,1,3,78,0,0,1,0,0
1634,62,38,92121,1,2,0,0,0,0,0,0
1727,59,33,91335,2,3,150,0,0,1,1,0
2311,32,6,92806,2,1,0,0,0,0,0,0
2776,38,13,95039,1,1,0,0,0,0,0,0
4342,28,3,94305,2,3,0,0,0,0,0,0
2684,51,25,95812,1,3,98,0,0,0,0,0
1715,51,27,94720,2,1,107,0,0,0,1,0
900,30,3,91302,3,2,0,0,0,0,1,1
2731,56,30,90401,2,1,0,1,0,0,0,0
1103,29,3,95023,1,3,0,0,0,1,0,0
3158,23,-1,94720,4,1,84,0,0,1,0,0
992,40,14,94025,4,3,0,0,0,0,1,0
4461,47,22,92093,1,2,0,0,0,1,0,0
396,60,35,94509,2,1,0,0,0,0,0,0
1417,40,15,93101,2,1,0,0,0,0,0,0
2087,36,12,90291,1,2,0,0,0,1,1,0
1375,59,34,94043,3,3,0,0,0,1,0,0
752,53,28,90210,1,3,355,0,0,1,0,0
3935,35,11,94923,2,1,126,0,0,0,1,0
4248,65,39,90210,1,2,0,0,0,1,0,0
4601,54,24,93555,1,3,0,0,0,0,0,0
1337,36,12,93555,1,1,0,0,0,1,0,0
1126,37,13,95003,2,1,0,0,0,0,0,0
4541,56,32,90210,4,1,0,0,0,1,0,0
317,57,31,95054,1,2,0,0,0,1,0,1
495,41,17,92647,2,1,0,0,0,1,0,0
1860,67,41,91741,2,1,80,0,0,0,0,0
289,44,19,94306,2,3,391,1,1,1,0,1
556,34,8,92037,4,1,137,0,1,1,1,0
3239,52,28,94928,4,2,0,0,0,1,0,0
3874,54,30,94550,1,3,185,0,0,1,0,0
1656,35,11,91355,3,1,0,0,0,0,0,0
3708,43,18,92647,1,3,0,0,0,0,0,0
2442,64,38,94305,2,1,186,0,0,1,1,0
215,54,28,90291,1,2,0,0,0,0,0,0
2443,39,15,90028,2,1,0,0,0,0,0,0
4918,36,10,95616,4,2,82,1,0,1,0,0
3098,58,32,92182,3,3,0,0,0,0,0,0
1898,54,29,93065,1,3,0,0,0,0,0,0
4343,32,7,93611,3,1,83,1,0,1,0,0
1546,55,29,92675,2,1,0,1,0,0,0,0
1449,41,16,92122,3,3,0,0,0,1,0,0
4606,48,22,94611,1,2,0,0,0,0,0,0
3706,30,4,91770,3,1,0,0,0,1,0,0
4910,41,16,95014,2,2,0,0,0,0,1,0
269,64,39,94002,1,1,0,0,0,1,0,0
233,46,19,94122,3,2,135,0,0,0,0,0
4106,39,15,91801,1,1,353,0,0,1,0,0
4022,40,14,90638,2,1,106,0,0,0,1,0
613,65,40,90095,1,1,0,0,0,1,1,0
379,47,23,94618,2,3,0,0,0,0,0,0
3465,61,37,92612,4,1,0,0,1,1,1,1
4517,58,32,95929,4,3,0,0,0,1,0,0
4819,45,19,94112,2,2,0,0,0,1,0,0
1275,62,37,93117,4,1,0,0,0,0,0,0
4683,55,25,92093,3,3,0,0,0,1,0,0
4726,34,8,95814,2,1,0,0,0,0,0,0
2707,43,17,90740,1,1,0,0,0,1,0,0
3320,60,35,95136,3,3,0,0,0,0,1,1
773,54,28,92093,1,3,0,0,1,1,1,1
3383,62,36,92182,2,1,0,1,1,1,0,0
2970,43,18,95039,2,3,115,0,0,0,0,0
1667,51,25,95138,2,2,0,0,0,1,0,1
164,28,4,91125,4,1,0,0,0,1,0,0
3734,58,32,94105,3,2,0,0,0,1,0,0
2660,60,35,91763,3,3,175,0,0,0,0,0
268,47,22,90504,1,1,138,0,0,0,0,0
3610,29,5,94022,1,1,0,0,0,0,1,0
4589,35,10,95351,4,3,0,0,0,0,1,0
487,55,30,92173,2,1,304,1,0,1,0,0
520,34,9,95616,1,3,105,0,0,1,0,0
3625,58,28,92028,1,3,0,0,0,0,0,0
1739,61,36,91129,3,3,82,0,0,1,1,0
59,28,2,94065,2,1,0,0,0,0,0,0
1553,29,5,94301,1,1,0,0,0,0,0,0
1452,44,20,94555,4,2,201,0,0,1,1,0
4532,31,7,94025,1,1,131,0,0,0,1,0
789,58,34,92521,4,1,0,0,0,0,0,0
4039,55,30,91367,3,1,0,0,0,1,0,0
4326,59,35,95616,4,1,0,0,0,1,1,0
3628,27,1,90034,2,1,0,0,0,0,1,0
427,42,18,92182,3,1,0,0,0,0,1,0
195,53,29,92697,2,1,0,0,0,1,0,0
1703,56,30,93555,2,1,0,0,0,0,1,0
271,60,36,94063,4,1,0,0,0,1,0,0
4134,41,17,94720,1,1,0,0,0,0,1,0
4211,35,8,95819,2,2,0,0,0,0,0,0
4868,38,12,94598,4,3,0,0,0,1,0,0
4147,53,28,95814,1,3,118,0,0,1,0,0
3798,61,35,92521,2,1,0,0,0,1,0,0
787,45,21,94305,2,1,0,1,0,1,0,0
964,39,14,94305,2,2,0,0,0,0,0,0
1017,30,5,94720,1,2,0,1,0,1,0,0
3473,54,27,92672,4,2,431,0,0,1,0,1
3764,62,36,95051,3,1,0,0,0,0,1,0
2237,51,24,95616,1,2,0,0,0,1,0,0
3351,28,3,90245,2,2,0,0,0,0,0,0
2496,46,22,94701,4,1,212,0,0,0,1,0
4965,53,27,90245,1,1,0,0,0,1,0,0
1705,46,22,95521,2,1,0,0,0,0,1,0
1475,48,23,92124,2,3,0,0,0,1,0,0
3980,38,14,93010,2,1,258,1,1,1,1,0
4510,55,30,94550,3,1,0,0,0,1,0,0
30,38,13,94104,1,2,0,0,1,1,1,1
1674,29,5,94115,2,1,0,0,0,0,1,0
1738,44,19,92399,1,2,230,1,0,0,0,0
2700,37,11,90035,3,2,114,0,0,0,0,0
1668,44,20,90024,1,1,91,0,0,0,0,0
1551,40,14,93117,1,1,0,0,0,1,0,0
4221,54,30,94806,4,3,0,1,0,1,0,0
4452,67,41,92130,2,1,0,0,0,1,0,0
4432,38,12,92806,2,1,0,0,0,1,0,0
2071,62,37,91107,3,1,0,0,0,0,0,0
1117,43,18,92056,1,1,0,0,0,1,1,0
857,62,38,94025,1,3,0,0,0,0,0,0
2927,53,28,92152,2,3,0,0,0,1,1,0
4701,31,7,95006,1,1,0,0,0,1,0,0
4251,52,28,90041,4,3,0,0,0,0,1,0
1746,37,12,90065,2,2,0,1,0,0,1,0
2232,46,20,94575,1,1,146,1,0,1,0,0
2136,45,15,95039,1,3,0,1,0,0,0,0
3826,30,6,94305,4,1,188,0,0,0,1,0
985,50,25,92173,1,3,0,0,0,0,0,0
49,56,26,95747,2,3,0,0,0,0,1,0
3920,64,34,90024,2,3,400,0,0,0,0,1
4350,45,18,90089,3,2,193,0,0,0,0,0
2881,64,40,96064,2,1,0,0,0,1,0,0
1576,50,26,90037,1,1,0,0,0,1,0,0
3489,40,15,94117,2,2,131,0,0,1,0,0
3949,37,12,94304,4,2,253,0,1,1,1,1
70,53,29,90045,4,1,0,0,0,1,0,0
1177,29,3,90049,4,1,0,0,0,1,0,1
3394,37,11,95123,3,2,0,0,0,1,1,0
1661,37,11,95747,3,1,0,0,0,1,0,0
3872,40,16,91304,2,1,0,0,0,0,1,0
3884,40,16,94534,2,2,98,0,0,1,0,0
3280,26,-1,94901,1,2,0,0,0,0,0,0
413,45,20,93311,4,3,0,0,0,1,0,0
4307,35,11,92123,3,1,0,0,0,1,0,0
4459,48,22,94590,2,3,205,0,0,0,0,0
3399,40,14,92028,2,2,0,0,0,1,1,0
2888,40,16,94025,2,1,0,0,0,1,0,0
2849,24,-1,94720,2,2,0,0,0,0,0,0
1889,36,10,94305,1,3,0,0,0,1,0,0
905,28,2,90503,4,2,0,1,0,0,0,0
1260,52,27,95616,4,2,0,0,0,1,0,0
1985,26,1,92630,4,2,175,0,0,1,0,0
3011,25,1,94301,3,1,0,0,0,1,0,0
525,24,-1,93014,4,1,0,0,0,1,0,0
1572,37,13,95758,4,1,0,0,0,0,0,0
4375,39,15,93955,3,1,131,0,1,1,1,0
4029,46,20,94117,4,1,189,0,0,0,0,0
3328,42,18,93407,1,3,0,1,1,1,1,1
1064,56,30,90024,3,1,131,0,0,0,1,0
1919,39,9,93555,2,3,246,0,1,1,1,1
1802,35,10,92121,1,2,0,0,0,0,0,0
4909,40,16,92121,2,1,0,0,0,1,0,0
4287,53,29,93955,1,1,131,0,0,1,1,0
4052,55,29,93105,1,1,0,0,0,1,1,0
2758,63,38,93943,2,1,205,0,0,0,0,0
2534,54,29,93023,1,2,0,0,0,1,0,1
1094,27,3,94550,3,2,111,0,0,1,0,0
4419,59,34,95125,4,1,198,0,0,1,0,1
2653,24,0,90089,4,1,180,0,0,1,0,0
402,29,2,95747,4,2,112,0,0,0,1,0
573,39,15,92333,1,1,0,0,0,0,0,0
600,28,4,94720,2,1,0,0,0,1,1,0
3684,53,27,95070,3,2,0,1,0,0,0,0
1623,39,14,94611,2,2,0,0,0,1,0,0
3865,62,32,95112,2,3,0,0,0,0,1,1
355,44,20,90277,2,1,419,0,0,1,0,0
790,29,3,92126,4,2,0,0,0,1,0,0
2342,36,10,92028,1,3,289,0,0,1,0,0
3038,27,2,95060,3,2,0,0,1,1,0,1
2810,42,16,94705,3,2,0,1,1,1,1,1
64,42,17,94523,4,2,0,0,0,1,0,0
296,60,34,94304,2,3,0,0,0,0,1,0
4467,34,10,90071,3,1,0,0,1,1,1,0
4345,53,28,95051,1,1,0,0,0,1,0,0
4525,48,24,94542,3,1,0,0,0,1,1,0
3972,35,11,95616,1,3,0,0,0,1,1,0
1284,30,6,94305,4,1,117,0,0,0,0,0
367,50,24,92717,1,3,0,0,0,1,0,0
2081,65,40,91706,4,2,0,0,0,1,0,0
1542,61,35,92704,2,1,0,0,0,0,0,0
333,59,33,95630,1,2,0,0,0,1,0,0
439,58,32,93943,2,2,119,0,1,1,1,1
3224,43,18,95126,1,3,0,0,0,1,0,0
2200,49,24,91016,1,2,98,0,0,0,1,0
3726,33,6,94305,4,2,0,0,0,0,0,0
4499,51,26,90291,1,1,328,0,0,0,0,0
1777,50,26,94080,4,2,151,0,0,1,0,0
2222,59,33,92056,2,3,0,0,0,1,1,0
1257,31,7,92115,1,3,0,0,0,1,0,0
3958,40,15,95449,4,2,0,0,0,1,0,0
3233,55,25,92093,4,3,0,0,0,1,0,0
2488,45,20,92886,1,3,0,1,0,1,0,0
1229,56,30,92870,1,1,98,0,0,0,0,0
2619,23,-3,92704,3,2,145,0,0,1,0,0
2254,59,35,95827,2,1,75,0,0,1,0,0
1107,37,13,92101,2,1,0,0,0,0,0,0
1377,63,39,92870,4,2,86,0,0,0,0,0
2897,54,28,94720,3,1,0,0,0,0,0,0
3956,62,36,94501,1,2,0,0,0,0,0,0
2455,54,29,93955,1,2,0,0,0,0,0,0
4435,35,9,94596,4,2,110,0,0,1,0,0
1523,25,-1,94720,4,3,256,0,0,0,1,0
1032,56,32,95403,1,2,136,0,0,1,0,0
4959,50,26,90095,1,3,0,0,0,0,0,0
2705,38,13,91710,2,1,0,0,0,1,0,0
1132,57,27,91709,2,3,0,0,0,1,0,0
2207,33,7,92831,4,2,207,0,0,0,0,0
2,45,19,90089,3,1,0,1,0,0,0,0
2808,27,2,90009,2,1,0,1,0,0,0,0
845,47,23,95762,1,3,127,0,0,1,0,0
3633,46,20,95307,2,1,0,0,0,0,1,0
225,52,27,94305,4,3,91,0,0,0,0,0
1779,27,3,94710,3,2,0,0,0,0,0,0
2340,56,31,90095,3,2,0,0,0,0,0,0
3379,25,0,94536,4,2,0,0,0,0,1,0
1133,34,9,94920,3,1,0,1,1,1,1,0
2831,59,35,95616,4,1,0,0,0,1,0,0
830,55,30,90254,4,2,0,0,0,1,0,0
2854,28,3,94550,4,2,0,0,0,1,0,0
1918,62,32,96001,4,3,142,0,0,0,0,0
970,41,15,94704,3,3,0,0,0,1,0,0
1682,32,8,90005,2,1,0,0,0,0,0,0
4008,31,7,91745,2,2,0,0,0,0,1,0
3845,51,27,95828,1,1,0,0,0,0,0,0
4283,26,0,92093,3,3,0,1,1,1,0,1
4576,53,27,90095,2,3,0,0,0,0,0,1
2726,63,38,92675,1,1,0,0,0,1,0,0
2195,34,9,94553,1,2,0,0,0,1,0,1
4766,58,34,94025,1,1,263,0,0,0,0,0
1852,34,8,94015,4,2,0,0,0,0,1,0
3100,65,40,92647,1,1,174,0,0,0,1,0
3416,36,12,90720,2,1,0,0,0,1,1,0
2093,53,23,92673,4,3,84,0,0,1,0,0
2794,57,33,94301,2,1,153,1,1,1,1,0
1928,35,10,93106,3,1,0,0,0,0,0,0
2647,45,20,92007,3,3,123,0,0,0,0,1
4371,27,3,93524,1,3,0,0,0,0,0,0
422,28,3,92333,4,2,0,0,0,0,0,1
2746,50,25,95616,1,2,120,0,0,0,1,0
2485,46,21,92697,1,3,112,1,0,0,0,0
4724,39,15,90250,1,1,0,0,0,1,1,0
3859,42,18,92124,2,2,277,0,0,0,1,1
803,36,12,92521,3,1,214,0,0,1,0,0
4880,40,15,90095,4,1,98,0,0,0,0,0
699,64,38,92028,1,3,220,0,0,0,0,0
4165,35,10,90058,4,3,0,0,0,0,1,0
2976,57,33,91016,3,1,168,0,0,0,1,0
458,29,3,94303,3,3,0,0,0,0,0,0
4577,55,30,93003,2,3,0,0,0,1,1,0
3821,32,7,94102,3,1,205,0,0,1,1,0
3699,38,12,96001,3,3,0,1,1,1,1,0
4613,32,6,92007,2,2,0,0,0,1,0,0
955,37,12,91107,2,3,249,0,0,1,0,1
2016,30,5,95747,1,1,0,0,0,1,0,0
1900,59,33,94115,1,1,0,0,0,1,0,0
4263,58,33,92093,4,1,0,0,0,0,0,0
649,50,25,95621,1,2,0,0,0,1,0,0
2550,41,15,95060,1,3,79,0,0,0,1,0
2271,26,2,92103,4,1,0,0,0,1,0,0
537,25,-1,92173,3,2,176,0,0,1,0,0
2945,55,30,92182,2,3,0,0,0,0,0,0
2431,23,-1,92120,4,1,0,0,0,1,0,0
4034,54,24,93117,3,3,132,0,0,1,0,0
4749,43,18,94309,1,3,144,0,0,1,0,0
3806,29,5,93109,3,1,0,0,0,0,0,0
3537,50,24,94005,1,1,229,0,0,0,0,0
2745,51,27,92121,2,1,86,0,0,0,0,0
1109,55,29,95051,4,2,0,0,0,1,1,0
4564,28,2,92350,2,1,0,1,0,1,0,0
4269,49,23,95616,2,2,0,0,0,1,0,0
3626,47,21,92037,4,1,0,0,0,1,0,0
3645,59,33,91711,4,1,174,0,0,0,0,0
1478,40,14,91320,4,3,0,0,0,1,1,0
3019,58,32,94005,1,1,99,0,0,1,1,0
1467,33,9,94303,2,1,277,0,0,0,1,0
2021,59,34,94303,3,1,0,1,0,0,0,0
2040,51,25,91605,2,3,0,0,0,1,0,0
437,61,35,92122,3,3,112,0,0,1,0,0
2415,34,10,91775,1,1,0,0,0,0,0,0
957,37,11,90250,1,1,0,0,0,1,0,0
175,42,17,95503,2,2,0,0,0,1,0,1
2614,52,26,94501,2,3,204,1,1,1,0,1
3495,29,2,91330,4,2,0,0,0,0,0,0
866,60,34,92037,3,3,139,0,0,1,1,0
4521,32,7,94706,4,2,0,0,0,0,0,0
2243,41,17,93437,1,1,172,1,0,1,0,0
461,60,36,90277,2,1,0,0,0,1,1,0
4651,47,23,95521,1,3,0,0,0,1,0,0
1533,45,20,94588,1,1,0,0,0,1,1,0
3786,54,28,95841,1,1,0,0,0,1,0,0
4275,30,3,91380,4,2,0,0,0,1,0,0
3271,50,23,94609,4,2,0,0,0,1,0,1
2752,47,23,92251,4,1,156,0,0,1,1,0
4904,40,15,94534,2,2,119,0,0,1,1,0
4758,26,2,94588,1,1,0,0,0,0,0,0
4312,32,8,90034,3,3,111,0,0,0,0,0
3613,50,25,90245,1,1,368,1,1,0,1,1
4687,61,35,91741,2,1,0,0,0,0,0,0
1552,50,25,94115,2,1,238,0,0,0,1,0
3104,52,22,92129,3,3,0,0,0,1,0,0
1892,42,18,95126,4,2,0,0,0,0,0,0
224,55,25,95014,3,3,0,0,0,1,0,0
4624,50,25,90813,2,3,0,0,0,0,0,0
602,58,32,91320,1,1,0,0,0,1,1,0
1847,56,32,90089,1,2,0,0,0,1,0,0
4218,45,21,95051,1,3,105,0,0,1,1,0
2204,50,25,91320,1,1,311,0,0,0,0,0
1369,46,21,94025,4,3,122,0,0,1,0,0
1988,56,31,94118,3,2,0,1,1,1,1,0
725,64,38,94086,1,1,0,0,0,1,0,0
1007,63,38,91103,1,1,0,0,0,1,0,0
4169,60,34,95020,4,1,0,0,0,1,0,1
143,33,9,91770,1,3,0,0,0,0,1,0
3467,33,6,94122,2,2,96,0,0,0,1,0
3759,47,23,94720,2,1,0,0,0,1,0,0
2946,45,19,94305,3,2,0,0,0,1,1,0
3412,63,37,94010,1,1,427,0,0,0,0,0
4153,44,18,91361,2,3,0,0,0,1,0,0
4227,37,13,94591,1,1,0,0,0,0,0,0
41,57,32,92672,3,3,0,1,0,0,0,0
1629,42,18,95064,4,1,245,1,0,0,0,0
3285,25,-1,95819,4,3,0,0,0,0,1,0
1707,56,31,92672,1,3,0,0,0,1,0,0
775,55,29,92154,1,1,0,0,0,0,1,0
2198,60,35,94102,1,3,0,0,0,1,0,0
932,27,3,91302,1,3,0,0,0,1,0,0
1339,51,27,90245,4,3,0,0,0,0,0,0
746,30,4,93955,3,2,0,0,0,0,1,0
2847,67,43,93711,4,2,0,0,0,1,0,0
84,33,9,94305,1,2,0,0,0,0,0,0
1135,39,14,95616,1,3,0,0,0,1,0,0
1867,48,24,94523,1,2,334,0,0,1,0,0
358,38,14,94610,1,2,81,0,0,1,0,0
1579,38,13,94143,2,2,104,1,0,1,0,0
861,57,31,95841,2,2,145,0,0,0,0,0
2620,33,8,92093,3,1,98,0,0,0,1,0
3085,26,0,90028,3,2,0,0,0,0,0,1
343,43,19,91304,2,1,0,0,0,0,1,0
2756,37,11,93711,3,2,0,0,0,1,1,0
758,52,28,91745,3,2,0,1,0,0,0,0
2804,43,18,92831,1,3,0,0,0,1,0,0
1807,61,36,90740,1,1,0,0,0,0,0,0
1472,52,26,94305,1,1,0,0,0,1,1,0
3713,50,25,92154,1,1,0,0,0,0,0,0
2146,57,32,94720,3,1,0,0,0,1,1,0
1699,44,20,92121,1,1,0,0,0,1,0,0
95,65,39,92612,1,1,0,0,0,0,0,0
2231,36,11,94704,1,3,0,0,1,1,1,1
674,34,10,95670,1,3,85,0,0,0,0,0
4702,42,16,90034,1,1,0,0,0,0,0,0
4899,52,26,94143,1,3,96,0,0,1,0,0
2065,54,29,94545,4,3,0,0,0,0,1,0
2599,46,20,94005,1,1,0,0,0,1,0,0
914,57,32,92507,2,2,0,1,0,0,0,0
3005,33,7,94583,3,1,0,0,0,1,1,0
889,57,33,94114,2,3,372,0,0,0,0,1
1305,51,26,90025,1,1,397,0,0,0,1,0
1464,35,10,91343,1,1,174,0,0,1,0,0
1233,43,19,92646,4,3,297,0,0,1,0,0
1387,27,3,95616,4,1,0,0,0,1,0,0
2122,41,17,92182,4,2,180,0,0,0,1,0
2576,42,16,90401,3,3,0,0,0,1,0,0
1220,45,18,92407,3,2,0,0,0,0,0,0
4193,50,26,91768,1,1,89,0,0,1,0,0
4122,53,27,91711,4,2,0,0,0,0,1,0
1593,56,31,90089,1,3,0,0,1,1,0,1
4966,29,5,94709,1,2,78,0,0,1,0,0
4246,44,20,90630,1,1,0,0,0,0,1,0
614,60,35,94904,1,1,0,1,0,0,0,0
4538,62,36,95929,1,3,0,0,0,1,1,0
229,47,22,92677,4,3,98,1,1,0,1,0
4144,55,31,94720,2,1,0,0,0,1,0,0
3071,28,3,91330,2,2,221,1,0,0,0,0
3067,63,33,91320,4,3,0,0,0,1,0,0
2819,35,9,93943,3,1,0,0,0,1,1,0
566,55,29,90210,3,1,0,0,0,1,0,0
1484,58,32,92717,1,1,0,1,0,1,0,0
22,57,27,90095,3,3,0,0,0,1,0,0
2807,53,27,90740,2,3,0,0,0,1,0,0
4031,58,32,92354,1,2,0,0,0,0,0,0
3325,57,31,91401,1,1,0,1,0,1,0,0
3114,31,5,91330,4,3,209,0,0,1,0,0
3130,39,14,92705,2,2,0,1,0,0,1,0
2793,54,30,95616,3,1,117,0,0,1,0,0
3074,29,5,94611,1,1,0,0,0,1,0,0
3136,25,0,95039,2,2,321,0,0,0,0,0
4630,48,24,91311,2,1,0,0,1,1,1,0
2743,39,14,95762,2,1,0,0,0,1,0,0
3902,34,10,94107,3,2,0,0,0,1,0,0
1075,39,14,95762,3,1,0,0,0,0,1,0
434,52,28,91330,4,1,141,0,0,1,1,0
1404,32,6,93109,4,1,154,1,0,0,1,0
934,50,23,92064,2,2,0,0,0,1,0,0
3515,35,9,90024,4,2,0,0,0,1,0,0
1933,64,39,90073,3,1,185,0,0,0,0,0
2456,34,8,94720,4,3,0,0,0,1,0,1
2972,52,25,91380,3,2,165,0,1,1,1,0
4449,59,34,94102,3,3,0,0,0,1,0,0
1956,43,17,90401,3,2,0,0,0,1,0,0
3199,34,9,92122,4,2,147,0,0,0,1,0
4605,32,7,90601,2,2,0,0,0,0,1,1
1099,46,20,90720,1,1,0,0,0,1,1,0
284,61,36,90029,3,2,0,1,0,1,0,0
1626,56,30,94542,2,2,0,0,0,1,0,0
2818,31,7,94025,1,1,331,0,0,1,0,0
4900,54,29,94928,4,3,299,0,0,1,0,0
3616,58,34,95616,2,1,0,0,0,1,1,0
1790,44,20,91330,4,1,567,0,1,1,1,1
4760,66,41,92093,4,2,0,0,0,1,0,0
3697,31,5,94309,2,1,0,0,0,0,1,0
1471,58,28,91116,2,3,0,0,0,0,1,0
2160,61,35,94085,1,3,255,0,0,0,1,1
3677,62,37,95818,1,2,111,0,0,1,0,0
538,44,20,90717,1,3,0,0,0,1,0,1
1228,39,13,92122,3,2,0,0,0,0,0,0
2309,39,13,94590,2,2,0,0,0,1,0,0
2922,50,24,91401,1,1,262,0,0,1,0,0
1980,41,17,91330,1,1,0,0,0,0,0,0
4196,43,19,95054,4,2,0,0,0,0,0,0
841,27,3,92373,2,1,310,0,0,0,1,0
4850,49,25,90007,2,3,0,0,0,1,1,0
348,25,0,94305,2,3,0,1,1,1,1,0
2902,54,30,95351,1,2,76,0,0,1,0,0
4212,40,16,94301,2,2,0,0,0,0,0,0
3362,31,5,94117,3,1,87,0,0,1,1,0
2906,64,40,94110,2,3,0,0,0,1,0,0
2253,58,32,95819,3,1,0,0,0,1,0,0
2348,64,39,92104,3,3,87,0,0,0,1,0
1820,60,34,94110,1,1,231,0,0,1,0,0
3396,41,16,94061,2,2,135,0,0,0,0,0
2296,53,23,92101,3,3,87,0,0,1,0,0
3792,41,17,91330,1,1,0,0,0,0,0,0
4303,52,27,92037,3,3,0,0,0,0,0,1
1618,61,36,91302,4,1,0,0,0,0,0,0
1106,35,10,95051,1,2,229,0,1,1,1,1
4914,30,4,93943,1,3,0,0,0,1,0,0
4092,32,6,94025,2,1,0,0,0,1,1,0
1342,42,16,91355,2,1,149,0,0,0,0,0
3940,47,23,92110,4,1,102,0,0,0,1,0
766,47,21,95822,4,1,0,0,0,0,0,1
849,57,32,94720,4,2,0,0,0,1,0,0
4827,56,31,93943,2,3,225,0,0,0,0,0
1582,53,29,94105,2,1,0,0,0,0,1,0
4438,63,38,92507,2,1,0,0,0,1,0,0
3181,27,3,92121,2,1,84,0,0,0,0,0
1081,47,22,90717,4,2,142,0,0,1,0,0
1698,64,38,90065,3,2,0,0,0,1,1,0
4832,30,6,91711,1,3,144,0,0,0,1,0
1181,42,17,90504,1,2,0,0,0,0,1,0
1120,41,16,96064,1,3,233,0,0,1,0,0
1762,52,27,94720,2,2,121,0,0,0,1,0
3727,39,13,94304,3,3,0,0,0,1,0,0
4296,65,41,91360,2,3,146,0,0,0,0,0
4020,62,36,95020,3,2,0,0,0,1,0,0
3008,63,37,91711,1,2,102,0,0,0,1,0
4339,54,30,92121,2,1,0,0,0,1,0,0
497,50,24,94301,2,3,0,0,0,1,0,0
165,53,27,95120,2,1,0,1,0,0,0,0
3413,55,29,90029,4,1,0,0,0,0,0,0
627,30,6,94305,1,3,100,0,0,0,1,0
2018,42,15,92064,3,2,0,1,0,0,0,0
3757,35,11,92122,2,1,0,0,0,0,0,0
226,39,13,94720,1,3,0,0,0,0,1,0
2565,43,16,94126,3,2,0,0,0,1,0,0
280,39,14,94577,2,1,0,0,0,1,0,0
1961,44,19,95616,4,2,0,0,0,1,0,0
1366,60,35,94720,3,3,0,0,0,1,1,0
3605,63,38,92612,3,2,0,0,0,1,0,0
3185,39,15,92354,2,1,0,0,0,1,0,0
3242,41,15,94305,1,1,0,0,0,0,0,0
3788,37,12,95616,4,1,0,1,1,1,0,0
171,27,1,90250,2,1,0,0,0,1,0,0
4006,56,32,95827,2,1,79,1,0,1,0,0
1767,64,38,92697,2,3,0,1,0,0,0,0
3730,43,17,94040,3,1,0,0,0,1,0,0
2733,33,9,93106,1,3,133,0,0,0,0,0
272,40,14,94923,4,2,0,0,0,1,0,0
2446,47,23,93106,1,3,0,0,0,1,0,0
1286,38,13,94720,4,2,0,0,0,0,1,1
2306,32,7,92009,2,1,0,0,1,1,1,0
2557,28,4,92831,3,1,103,0,0,1,0,0
1666,37,12,92735,3,3,341,0,0,1,1,0
1532,39,13,90304,4,3,0,0,0,1,0,0
2423,58,32,95014,2,1,400,0,0,0,0,0
3867,51,25,91401,4,1,0,1,0,0,1,0
3679,49,25,92093,4,1,0,0,0,0,0,0
4362,55,30,93940,2,2,196,0,0,0,1,0
3061,64,38,94061,4,3,0,0,0,1,0,1
3608,41,15,90401,3,3,0,0,0,0,0,0
3534,57,32,94545,4,1,211,0,0,0,0,0
1811,60,34,90025,1,1,0,0,0,1,0,0
3159,54,28,90095,2,3,0,1,0,1,0,0
4146,58,34,94305,4,2,0,0,0,0,0,0
2495,35,9,92697,2,1,0,0,0,1,0,0
275,30,5,95616,4,1,0,1,0,0,1,0
3531,54,28,90073,4,2,0,1,0,0,0,0
1854,51,25,90401,4,1,97,0,0,1,0,0
2573,62,32,93907,1,3,140,0,0,1,1,0
2886,57,31,91711,4,3,327,0,0,1,0,1
4244,46,22,94550,3,1,0,0,0,1,0,0
954,51,26,92130,4,2,0,1,0,1,0,0
3210,42,16,91355,2,2,373,0,1,1,1,1
1735,35,10,94720,4,3,182,0,0,1,0,0
2331,31,5,95133,4,2,242,0,0,1,1,0
1223,61,37,90011,3,2,94,0,0,0,0,0
1165,41,17,90071,3,2,327,1,1,1,0,1
545,35,10,91614,2,1,0,0,0,1,0,0
91,55,30,90277,4,2,0,0,0,1,0,1
967,57,32,91605,2,3,0,0,0,0,0,0
572,35,9,94143,4,2,0,0,0,1,0,0
2531,56,30,90024,4,3,0,0,0,1,0,0
1372,58,32,95621,3,1,222,0,0,1,0,0
274,41,16,90095,3,3,0,0,0,1,0,0
2645,40,14,94061,2,3,0,0,0,0,0,0
4935,26,0,93950,2,3,0,0,0,1,1,0
2788,60,34,92807,2,1,0,0,0,0,0,0
4645,58,34,94608,1,2,0,0,0,1,0,0
894,58,32,93943,3,1,0,0,0,0,1,0
